Iteration, Cost, Drag, Lift, Volume, Fx, Fy, Fz
40,0.000271919,0.000271919,6.60173e-08,0.0313177,0.000271919,6.60173e-08,6.632e-24
41,0.00026768,0.00026768,6.3626e-08,0.0313177,0.00026768,6.3626e-08,-1.3807e-22
42,0.000263588,0.000263588,6.13546e-08,0.0313177,0.000263588,6.13546e-08,-5.88923e-23
43,0.000259633,0.000259633,5.91872e-08,0.0313177,0.000259633,5.91872e-08,1.6583e-22
44,0.00025581,0.00025581,5.71293e-08,0.0313177,0.00025581,5.71293e-08,-1.68926e-23
45,0.000252111,0.000252111,5.51458e-08,0.0313177,0.000252111,5.51458e-08,-7.38817e-23
46,0.00024853,0.00024853,5.32596e-08,0.0313177,0.00024853,5.32596e-08,1.11522e-22
47,0.000245061,0.000245061,5.14523e-08,0.0313177,0.000245061,5.14523e-08,-1.08646e-22
48,0.000241698,0.000241698,4.97177e-08,0.0313177,0.000241698,4.97177e-08,-2.52399e-23
49,0.000238437,0.000238437,4.80659e-08,0.0313177,0.000238437,4.80659e-08,-3.59613e-23
50,0.000235272,0.000235272,4.64763e-08,0.0313177,0.000235272,4.64763e-08,1.24878e-22
51,0.000232198,0.000232198,4.49528e-08,0.0313177,0.000232198,4.49528e-08,1.19064e-22
52,0.000229213,0.000229213,4.34851e-08,0.0313177,0.000229213,4.34851e-08,-1.15717e-22
53,0.000226312,0.000226312,4.20748e-08,0.0313177,0.000226312,4.20748e-08,-1.20082e-22
54,0.00022349,0.00022349,4.0719e-08,0.0313177,0.00022349,4.0719e-08,8.21386e-23
55,0.000220746,0.000220746,3.94093e-08,0.0313177,0.000220746,3.94093e-08,3.6948e-23
56,0.000218075,0.000218075,3.81596e-08,0.0313177,0.000218075,3.81596e-08,-9.22747e-23
57,0.000215474,0.000215474,3.69475e-08,0.0313177,0.000215474,3.69475e-08,-3.18894e-23
58,0.000212941,0.000212941,3.57789e-08,0.0313177,0.000212941,3.57789e-08,-1.09012e-22
59,0.000210472,0.000210472,3.46511e-08,0.0313177,0.000210472,3.46511e-08,-2.56762e-23
60,0.000208066,0.000208066,3.35645e-08,0.0313177,0.000208066,3.35645e-08,2.25267e-23
61,0.000205719,0.000205719,3.25178e-08,0.0313177,0.000205719,3.25178e-08,-2.315e-23
62,0.00020343,0.00020343,3.14987e-08,0.0313177,0.00020343,3.14987e-08,6.11185e-24
63,0.000201196,0.000201196,3.05141e-08,0.0313177,0.000201196,3.05141e-08,-2.41599e-23
64,0.000199015,0.000199015,2.95659e-08,0.0313177,0.000199015,2.95659e-08,2.17404e-23
65,0.000196885,0.000196885,2.86464e-08,0.0313177,0.000196885,2.86464e-08,-1.87281e-23
66,0.000194805,0.000194805,2.77571e-08,0.0313177,0.000194805,2.77571e-08,-7.5474e-23
67,0.000192772,0.000192772,2.68962e-08,0.0313177,0.000192772,2.68962e-08,2.59341e-23
68,0.000190786,0.000190786,2.60608e-08,0.0313177,0.000190786,2.60608e-08,4.29368e-23
69,0.000188843,0.000188843,2.52526e-08,0.0313177,0.000188843,2.52526e-08,7.12231e-23
70,0.000186943,0.000186943,2.44682e-08,0.0313177,0.000186943,2.44682e-08,8.20026e-23
71,0.000185085,0.000185085,2.37079e-08,0.0313177,0.000185085,2.37079e-08,-3.12447e-23
72,0.000183266,0.000183266,2.29703e-08,0.0313177,0.000183266,2.29703e-08,-9.59398e-23
73,0.000181487,0.000181487,2.22512e-08,0.0313177,0.000181487,2.22512e-08,-8.90857e-25
74,0.000179744,0.000179744,2.15588e-08,0.0313177,0.000179744,2.15588e-08,2.31355e-23
75,0.000178038,0.000178038,2.08848e-08,0.0313177,0.000178038,2.08848e-08,-2.8541e-23
76,0.000176366,0.000176366,2.02289e-08,0.0313177,0.000176366,2.02289e-08,4.30752e-23
77,0.000174728,0.000174728,1.95924e-08,0.0313177,0.000174728,1.95924e-08,-4.22031e-23
78,0.000173124,0.000173124,1.8973e-08,0.0313177,0.000173124,1.8973e-08,7.16092e-23
79,0.000171551,0.000171551,1.83717e-08,0.0313177,0.000171551,1.83717e-08,4.41168e-23
80,0.000170008,0.000170008,1.77862e-08,0.0313177,0.000170008,1.77862e-08,3.86453e-23
81,0.000168496,0.000168496,1.72172e-08,0.0313177,0.000168496,1.72172e-08,-2.37206e-23
82,0.000167013,0.000167013,1.66639e-08,0.0313177,0.000167013,1.66639e-08,1.95407e-23
83,0.000165558,0.000165558,1.61251e-08,0.0313177,0.000165558,1.61251e-08,-2.71026e-23
84,0.00016413,0.00016413,1.55997e-08,0.0313177,0.00016413,1.55997e-08,4.97435e-23
85,0.000162728,0.000162728,1.50903e-08,0.0313177,0.000162728,1.50903e-08,-1.33356e-24
86,0.000161353,0.000161353,1.45937e-08,0.0313177,0.000161353,1.45937e-08,-3.24756e-23
87,0.000160002,0.000160002,1.41095e-08,0.0313177,0.000160002,1.41095e-08,-6.04539e-24
88,0.000158676,0.000158676,1.36381e-08,0.0313177,0.000158676,1.36381e-08,-7.13559e-23
89,0.000157374,0.000157374,1.31786e-08,0.0313177,0.000157374,1.31786e-08,-2.57797e-23
90,0.000156095,0.000156095,1.27294e-08,0.0313177,0.000156095,1.27294e-08,8.56208e-23
91,0.000154838,0.000154838,1.22934e-08,0.0313177,0.000154838,1.22934e-08,-2.14642e-24
92,0.000153602,0.000153602,1.18667e-08,0.0313177,0.000153602,1.18667e-08,-4.95316e-23
93,0.000152388,0.000152388,1.14523e-08,0.0313177,0.000152388,1.14523e-08,1.8717e-23
94,0.000151195,0.000151195,1.10465e-08,0.0313177,0.000151195,1.10465e-08,-1.31351e-23
95,0.000150022,0.000150022,1.06524e-08,0.0313177,0.000150022,1.06524e-08,-5.30262e-23
96,0.000148868,0.000148868,1.02659e-08,0.0313177,0.000148868,1.02659e-08,3.31595e-23
97,0.000147734,0.000147734,9.89191e-09,0.0313177,0.000147734,9.89191e-09,7.2632e-23
98,0.000146618,0.000146618,9.5246e-09,0.0313177,0.000146618,9.5246e-09,-4.60453e-23
99,0.00014552,0.00014552,9.16775e-09,0.0313177,0.00014552,9.16775e-09,6.36825e-23
100,0.00014444,0.00014444,8.81749e-09,0.0313177,0.00014444,8.81749e-09,-2.47539e-23
101,0.000143377,0.000143377,8.47732e-09,0.0313177,0.000143377,8.47732e-09,4.63756e-23
102,0.000142331,0.000142331,8.14331e-09,0.0313177,0.000142331,8.14331e-09,-6.18497e-23
103,0.000141302,0.000141302,7.81825e-09,0.0313177,0.000141302,7.81825e-09,-1.83934e-24
104,0.000140288,0.000140288,7.50086e-09,0.0313177,0.000140288,7.50086e-09,3.82518e-23
105,0.000139291,0.000139291,7.18953e-09,0.0313177,0.000139291,7.18953e-09,8.98605e-24
106,0.000138308,0.000138308,6.88727e-09,0.0313177,0.000138308,6.88727e-09,-6.35014e-23
107,0.00013734,0.00013734,6.58883e-09,0.0313177,0.00013734,6.58883e-09,-8.04264e-24
108,0.000136387,0.000136387,6.30002e-09,0.0313177,0.000136387,6.30002e-09,5.60799e-23
109,0.000135449,0.000135449,6.01566e-09,0.0313177,0.000135449,6.01566e-09,-2.11914e-23
110,0.000134524,0.000134524,5.73928e-09,0.0313177,0.000134524,5.73928e-09,-3.70516e-23
111,0.000133612,0.000133612,5.46756e-09,0.0313177,0.000133612,5.46756e-09,9.06094e-23
112,0.000132714,0.000132714,5.20241e-09,0.0313177,0.000132714,5.20241e-09,4.31847e-23
113,0.000131829,0.000131829,4.94447e-09,0.0313177,0.000131829,4.94447e-09,6.80065e-23
114,0.000130957,0.000130957,4.69166e-09,0.0313177,0.000130957,4.69166e-09,7.50655e-24
115,0.000130097,0.000130097,4.44363e-09,0.0313177,0.000130097,4.44363e-09,5.43435e-24
116,0.000129249,0.000129249,4.20157e-09,0.0313177,0.000129249,4.20157e-09,-5.17856e-23
117,0.000128413,0.000128413,3.96433e-09,0.0313177,0.000128413,3.96433e-09,1.33615e-23
118,0.000127589,0.000127589,3.7329e-09,0.0313177,0.000127589,3.7329e-09,-3.67622e-24
119,0.000126776,0.000126776,3.50556e-09,0.0313177,0.000126776,3.50556e-09,2.7703e-23
120,0.000125974,0.000125974,3.2838e-09,0.0313177,0.000125974,3.2838e-09,-6.48469e-23
121,0.000125184,0.000125184,3.066e-09,0.0313177,0.000125184,3.066e-09,-3.19817e-23
122,0.000124403,0.000124403,2.85395e-09,0.0313177,0.000124403,2.85395e-09,-1.16662e-23
123,0.000123634,0.000123634,2.6451e-09,0.0313177,0.000123634,2.6451e-09,1.53752e-23
124,0.000122874,0.000122874,2.44176e-09,0.0313177,0.000122874,2.44176e-09,-1.87846e-23
125,0.000122125,0.000122125,2.24135e-09,0.0313177,0.000122125,2.24135e-09,4.30446e-24
126,0.000121385,0.000121385,2.04723e-09,0.0313177,0.000121385,2.04723e-09,3.85151e-23
127,0.000120655,0.000120655,1.85424e-09,0.0313177,0.000120655,1.85424e-09,1.21841e-23
128,0.000119935,0.000119935,1.66801e-09,0.0313177,0.000119935,1.66801e-09,-9.83794e-24
129,0.000119224,0.000119224,1.48272e-09,0.0313177,0.000119224,1.48272e-09,4.47193e-23
130,0.000118521,0.000118521,1.30401e-09,0.0313177,0.000118521,1.30401e-09,-2.79351e-23
131,0.000117828,0.000117828,1.12626e-09,0.0313177,0.000117828,1.12626e-09,1.90978e-23
132,0.000117144,0.000117144,9.54149e-10,0.0313177,0.000117144,9.54149e-10,1.4873e-23
133,0.000116468,0.000116468,7.84078e-10,0.0313177,0.000116468,7.84078e-10,9.06879e-23
134,0.0001158,0.0001158,6.18562e-10,0.0313177,0.0001158,6.18562e-10,-4.46058e-24
135,0.000115141,0.000115141,4.56347e-10,0.0313177,0.000115141,4.56347e-10,-1.46119e-24
136,0.000114489,0.000114489,2.96742e-10,0.0313177,0.000114489,2.96742e-10,5.37768e-23
137,0.000113846,0.000113846,1.40768e-10,0.0313177,0.000113846,1.40768e-10,2.40365e-23
138,0.00011321,0.00011321,-1.27587e-11,0.0313177,0.00011321,-1.27587e-11,-2.63187e-23
139,0.000112582,0.000112582,-1.62443e-10,0.0313177,0.000112582,-1.62443e-10,1.73301e-24
140,0.000111962,0.000111962,-3.09361e-10,0.0313177,0.000111962,-3.09361e-10,2.90613e-23
141,0.000111349,0.000111349,-4.54053e-10,0.0313177,0.000111349,-4.54053e-10,-2.48228e-23
142,0.000110743,0.000110743,-5.95962e-10,0.0313177,0.000110743,-5.95962e-10,1.8062e-24
143,0.000110144,0.000110144,-7.33932e-10,0.0313177,0.000110144,-7.33932e-10,1.294e-24
144,0.000109552,0.000109552,-8.70597e-10,0.0313177,0.000109552,-8.70597e-10,-2.72637e-23
145,0.000108967,0.000108967,-1.00369e-09,0.0313177,0.000108967,-1.00369e-09,2.87098e-24
146,0.000108388,0.000108388,-1.13498e-09,0.0313177,0.000108388,-1.13498e-09,4.72186e-23
147,0.000107817,0.000107817,-1.26287e-09,0.0313177,0.000107817,-1.26287e-09,-9.84246e-24
148,0.000107251,0.000107251,-1.3892e-09,0.0313177,0.000107251,-1.3892e-09,-2.29699e-23
149,0.000106692,0.000106692,-1.51234e-09,0.0313177,0.000106692,-1.51234e-09,-4.52726e-23
150,0.00010614,0.00010614,-1.63381e-09,0.0313177,0.00010614,-1.63381e-09,2.83954e-23
151,0.000105593,0.000105593,-1.75239e-09,0.0313177,0.000105593,-1.75239e-09,-1.999e-25
152,0.000105053,0.000105053,-1.8693e-09,0.0313177,0.000105053,-1.8693e-09,-3.2404e-23
153,0.000104518,0.000104518,-1.98568e-09,0.0313177,0.000104518,-1.98568e-09,1.33424e-23
154,0.000103989,0.000103989,-2.09834e-09,0.0313177,0.000103989,-2.09834e-09,-4.81416e-24
155,0.000103466,0.000103466,-2.20828e-09,0.0313177,0.000103466,-2.20828e-09,7.12602e-23
156,0.000102949,0.000102949,-2.31658e-09,0.0313177,0.000102949,-2.31658e-09,-6.90244e-25
157,0.000102437,0.000102437,-2.42265e-09,0.0313177,0.000102437,-2.42265e-09,-1.75844e-23
158,0.000101931,0.000101931,-2.52694e-09,0.0313177,0.000101931,-2.52694e-09,-1.40529e-23
159,0.00010143,0.00010143,-2.62884e-09,0.0313177,0.00010143,-2.62884e-09,5.41852e-23
160,0.000100934,0.000100934,-2.72881e-09,0.0313177,0.000100934,-2.72881e-09,-6.02152e-23
161,0.000100443,0.000100443,-2.82747e-09,0.0313177,0.000100443,-2.82747e-09,-2.39431e-23
162,9.99581e-05,9.99581e-05,-2.92393e-09,0.0313177,9.99581e-05,-2.92393e-09,2.90045e-23
163,9.94777e-05,9.94777e-05,-3.01854e-09,0.0313177,9.94777e-05,-3.01854e-09,2.09985e-23
164,9.90022e-05,9.90022e-05,-3.11147e-09,0.0313177,9.90022e-05,-3.11147e-09,-4.65419e-23
165,9.85317e-05,9.85317e-05,-3.20254e-09,0.0313177,9.85317e-05,-3.20254e-09,9.5956e-24
166,9.80659e-05,9.80659e-05,-3.29243e-09,0.0313177,9.80659e-05,-3.29243e-09,-4.42118e-23
167,9.76048e-05,9.76048e-05,-3.38035e-09,0.0313177,9.76048e-05,-3.38035e-09,1.88843e-23
168,9.71484e-05,9.71484e-05,-3.4668e-09,0.0313177,9.71484e-05,-3.4668e-09,2.49578e-23
169,9.66965e-05,9.66965e-05,-3.55172e-09,0.0313177,9.66965e-05,-3.55172e-09,-3.123e-23
170,9.62492e-05,9.62492e-05,-3.63506e-09,0.0313177,9.62492e-05,-3.63506e-09,-5.15397e-24
171,9.58062e-05,9.58062e-05,-3.71699e-09,0.0313177,9.58062e-05,-3.71699e-09,7.38696e-24
172,9.53676e-05,9.53676e-05,-3.79716e-09,0.0313177,9.53676e-05,-3.79716e-09,-6.06517e-24
173,9.49334e-05,9.49334e-05,-3.87616e-09,0.0313177,9.49334e-05,-3.87616e-09,1.06172e-23
174,9.45033e-05,9.45033e-05,-3.95365e-09,0.0313177,9.45033e-05,-3.95365e-09,3.92787e-23
175,9.40774e-05,9.40774e-05,-4.02913e-09,0.0313177,9.40774e-05,-4.02913e-09,-6.03234e-23
176,9.36556e-05,9.36556e-05,-4.1044e-09,0.0313177,9.36556e-05,-4.1044e-09,-3.24307e-23
177,9.32379e-05,9.32379e-05,-4.17775e-09,0.0313177,9.32379e-05,-4.17775e-09,4.58887e-23
178,9.28241e-05,9.28241e-05,-4.2501e-09,0.0313177,9.28241e-05,-4.2501e-09,2.71053e-23
179,9.24143e-05,9.24143e-05,-4.32141e-09,0.0313177,9.24143e-05,-4.32141e-09,3.73521e-23
180,9.20083e-05,9.20083e-05,-4.39066e-09,0.0313177,9.20083e-05,-4.39066e-09,-6.77938e-23
181,9.16061e-05,9.16061e-05,-4.46083e-09,0.0313177,9.16061e-05,-4.46083e-09,3.61051e-23
182,9.12077e-05,9.12077e-05,-4.52564e-09,0.0313177,9.12077e-05,-4.52564e-09,-2.49989e-23
183,9.0813e-05,9.0813e-05,-4.59223e-09,0.0313177,9.0813e-05,-4.59223e-09,-1.55446e-23
184,9.04219e-05,9.04219e-05,-4.65722e-09,0.0313177,9.04219e-05,-4.65722e-09,-2.05406e-23
185,9.00344e-05,9.00344e-05,-4.72085e-09,0.0313177,9.00344e-05,-4.72085e-09,3.86512e-24
186,8.96505e-05,8.96505e-05,-4.78353e-09,0.0313177,8.96505e-05,-4.78353e-09,-8.12821e-24
187,8.92701e-05,8.92701e-05,-4.84494e-09,0.0313177,8.92701e-05,-4.84494e-09,-2.28401e-23
188,8.88931e-05,8.88931e-05,-4.90527e-09,0.0313177,8.88931e-05,-4.90527e-09,-3.91196e-23
189,8.85194e-05,8.85194e-05,-4.9646e-09,0.0313177,8.85194e-05,-4.9646e-09,-1.8836e-23
190,8.81492e-05,8.81492e-05,-5.02291e-09,0.0313177,8.81492e-05,-5.02291e-09,1.3412e-23
191,8.77822e-05,8.77822e-05,-5.08021e-09,0.0313177,8.77822e-05,-5.08021e-09,-6.64832e-23
192,8.74185e-05,8.74185e-05,-5.13639e-09,0.0313177,8.74185e-05,-5.13639e-09,-7.07119e-25
193,8.7058e-05,8.7058e-05,-5.19199e-09,0.0313177,8.7058e-05,-5.19199e-09,1.1752e-24
194,8.67007e-05,8.67007e-05,-5.24588e-09,0.0313177,8.67007e-05,-5.24588e-09,-1.67353e-23
195,8.63465e-05,8.63465e-05,-5.29962e-09,0.0313177,8.63465e-05,-5.29962e-09,-2.6245e-23
196,8.59953e-05,8.59953e-05,-5.35166e-09,0.0313177,8.59953e-05,-5.35166e-09,-1.04182e-23
197,8.56472e-05,8.56472e-05,-5.40355e-09,0.0313177,8.56472e-05,-5.40355e-09,1.92963e-23
198,8.53021e-05,8.53021e-05,-5.45391e-09,0.0313177,8.53021e-05,-5.45391e-09,-6.2571e-23
199,8.496e-05,8.496e-05,-5.50393e-09,0.0313177,8.496e-05,-5.50393e-09,1.96781e-24
200,8.46208e-05,8.46208e-05,-5.55262e-09,0.0313177,8.46208e-05,-5.55262e-09,1.81053e-23
201,8.42845e-05,8.42845e-05,-5.60057e-09,0.0313177,8.42845e-05,-5.60057e-09,-4.21079e-24
202,8.39509e-05,8.39509e-05,-5.64763e-09,0.0313177,8.39509e-05,-5.64763e-09,2.29119e-23
203,8.36203e-05,8.36203e-05,-5.69398e-09,0.0313177,8.36203e-05,-5.69398e-09,1.28124e-23
204,8.32923e-05,8.32923e-05,-5.73946e-09,0.0313177,8.32923e-05,-5.73946e-09,-4.92742e-23
205,8.29671e-05,8.29671e-05,-5.78423e-09,0.0313177,8.29671e-05,-5.78423e-09,-2.35721e-23
206,8.26446e-05,8.26446e-05,-5.82798e-09,0.0313177,8.26446e-05,-5.82798e-09,-8.19771e-25
207,8.23248e-05,8.23248e-05,-5.87148e-09,0.0313177,8.23248e-05,-5.87148e-09,2.54873e-23
208,8.20076e-05,8.20076e-05,-5.91379e-09,0.0313177,8.20076e-05,-5.91379e-09,-3.1081e-23
209,8.16929e-05,8.16929e-05,-5.95526e-09,0.0313177,8.16929e-05,-5.95526e-09,-1.27743e-23
210,8.13809e-05,8.13809e-05,-5.9967e-09,0.0313177,8.13809e-05,-5.9967e-09,1.63489e-23
211,8.10714e-05,8.10714e-05,-6.03676e-09,0.0313177,8.10714e-05,-6.03676e-09,-3.13381e-23
212,8.07643e-05,8.07643e-05,-6.07678e-09,0.0313177,8.07643e-05,-6.07678e-09,6.30247e-23
213,8.04597e-05,8.04597e-05,-6.11532e-09,0.0313177,8.04597e-05,-6.11532e-09,-3.89955e-23
214,8.01576e-05,8.01576e-05,-6.15347e-09,0.0313177,8.01576e-05,-6.15347e-09,2.06348e-23
215,7.98579e-05,7.98579e-05,-6.19135e-09,0.0313177,7.98579e-05,-6.19135e-09,3.71885e-25
216,7.95605e-05,7.95605e-05,-6.2282e-09,0.0313177,7.95605e-05,-6.2282e-09,-2.04146e-23
217,7.92655e-05,7.92655e-05,-6.26464e-09,0.0313177,7.92655e-05,-6.26464e-09,-3.44726e-23
218,7.89728e-05,7.89728e-05,-6.30035e-09,0.0313177,7.89728e-05,-6.30035e-09,2.85848e-23
219,7.86824e-05,7.86824e-05,-6.33526e-09,0.0313177,7.86824e-05,-6.33526e-09,-2.24732e-24
220,7.83942e-05,7.83942e-05,-6.36984e-09,0.0313177,7.83942e-05,-6.36984e-09,-3.38893e-23
221,7.81083e-05,7.81083e-05,-6.40267e-09,0.0313177,7.81083e-05,-6.40267e-09,1.05628e-23
222,7.78246e-05,7.78246e-05,-6.43653e-09,0.0313177,7.78246e-05,-6.43653e-09,-1.95475e-23
223,7.7543e-05,7.7543e-05,-6.4696e-09,0.0313177,7.7543e-05,-6.4696e-09,-2.68502e-24
224,7.72637e-05,7.72637e-05,-6.50207e-09,0.0313177,7.72637e-05,-6.50207e-09,4.18192e-23
225,7.69864e-05,7.69864e-05,-6.53365e-09,0.0313177,7.69864e-05,-6.53365e-09,-3.00969e-24
226,7.67112e-05,7.67112e-05,-6.56453e-09,0.0313177,7.67112e-05,-6.56453e-09,5.19655e-25
227,7.64382e-05,7.64382e-05,-6.59488e-09,0.0313177,7.64382e-05,-6.59488e-09,-3.67168e-23
228,7.61671e-05,7.61671e-05,-6.62468e-09,0.0313177,7.61671e-05,-6.62468e-09,2.63348e-23
229,7.58981e-05,7.58981e-05,-6.65385e-09,0.0313177,7.58981e-05,-6.65385e-09,-1.16797e-23
230,7.56312e-05,7.56312e-05,-6.68256e-09,0.0313177,7.56312e-05,-6.68256e-09,6.44544e-24
231,7.53661e-05,7.53661e-05,-6.71074e-09,0.0313177,7.53661e-05,-6.71074e-09,-4.91198e-23
232,7.51031e-05,7.51031e-05,-6.73847e-09,0.0313177,7.51031e-05,-6.73847e-09,-9.2873e-24
233,7.4842e-05,7.4842e-05,-6.76605e-09,0.0313177,7.4842e-05,-6.76605e-09,-3.19474e-26
234,7.45828e-05,7.45828e-05,-6.79339e-09,0.0313177,7.45828e-05,-6.79339e-09,-4.18339e-23
235,7.43255e-05,7.43255e-05,-6.8203e-09,0.0313177,7.43255e-05,-6.8203e-09,2.5407e-23
236,7.407e-05,7.407e-05,-6.8458e-09,0.0313177,7.407e-05,-6.8458e-09,2.22723e-23
237,7.38164e-05,7.38164e-05,-6.87136e-09,0.0313177,7.38164e-05,-6.87136e-09,5.16476e-24
238,7.35647e-05,7.35647e-05,-6.89623e-09,0.0313177,7.35647e-05,-6.89623e-09,-9.48358e-24
239,7.33147e-05,7.33147e-05,-6.92033e-09,0.0313177,7.33147e-05,-6.92033e-09,4.20818e-24
240,7.30665e-05,7.30665e-05,-6.94435e-09,0.0313177,7.30665e-05,-6.94435e-09,6.46259e-24
241,7.28201e-05,7.28201e-05,-6.96808e-09,0.0313177,7.28201e-05,-6.96808e-09,6.17452e-24
242,7.25755e-05,7.25755e-05,-6.9914e-09,0.0313177,7.25755e-05,-6.9914e-09,-6.61754e-23
243,7.23326e-05,7.23326e-05,-7.01411e-09,0.0313177,7.23326e-05,-7.01411e-09,2.29245e-23
244,7.20913e-05,7.20913e-05,-7.03648e-09,0.0313177,7.20913e-05,-7.03648e-09,-2.60914e-23
245,7.18518e-05,7.18518e-05,-7.05866e-09,0.0313177,7.18518e-05,-7.05866e-09,4.4108e-23
246,7.1614e-05,7.1614e-05,-7.08028e-09,0.0313177,7.1614e-05,-7.08028e-09,3.24553e-23
247,7.13778e-05,7.13778e-05,-7.10156e-09,0.0313177,7.13778e-05,-7.10156e-09,-4.32522e-23
248,7.11432e-05,7.11432e-05,-7.12227e-09,0.0313177,7.11432e-05,-7.12227e-09,-4.44265e-23
249,7.09102e-05,7.09102e-05,-7.1427e-09,0.0313177,7.09102e-05,-7.1427e-09,-1.30277e-23
250,7.06789e-05,7.06789e-05,-7.16266e-09,0.0313177,7.06789e-05,-7.16266e-09,-3.73885e-23
251,7.04491e-05,7.04491e-05,-7.18237e-09,0.0313177,7.04491e-05,-7.18237e-09,7.95194e-24
252,7.02209e-05,7.02209e-05,-7.20106e-09,0.0313177,7.02209e-05,-7.20106e-09,-6.81511e-24
253,6.99943e-05,6.99943e-05,-7.2205e-09,0.0313177,6.99943e-05,-7.2205e-09,6.61563e-23
254,6.97692e-05,6.97692e-05,-7.23937e-09,0.0313177,6.97692e-05,-7.23937e-09,4.66481e-23
255,6.95456e-05,6.95456e-05,-7.25794e-09,0.0313177,6.95456e-05,-7.25794e-09,1.49658e-23
256,6.93235e-05,6.93235e-05,-7.27604e-09,0.0313177,6.93235e-05,-7.27604e-09,1.86674e-23
257,6.91029e-05,6.91029e-05,-7.29279e-09,0.0313177,6.91029e-05,-7.29279e-09,6.52867e-23
258,6.88837e-05,6.88837e-05,-7.31044e-09,0.0313177,6.88837e-05,-7.31044e-09,-2.01976e-23
259,6.86661e-05,6.86661e-05,-7.3279e-09,0.0313177,6.86661e-05,-7.3279e-09,-3.09654e-23
